plate_text,plate_count,detection_count,max_confidence,bbox_summary,raw_plate_text,high_conf_detection,all_unique_plates,unique_plate_count,frame_plate_text
"[""59N-180388"", ""51F-931.31""]","[1, 1]",2,0.0,,"[""59-N1\n803.88"", ""51F\n931.31""]",False,"[""59N-180388"", ""51F-931.31""]","[1, 1]","[""59N-180388"", ""51F-931.31""]"
"[""59N-180388"", ""51F-931.31""]","[1, 1]",2,0.0,,"[""59-N1\n803.88"", ""51F\n931.31""]",False,"[""59N-180388"", ""51F-931.31""]","[1, 1]","[""59N-180388"", ""51F-931.31""]"
"[""59N-180388"", ""51F-931.31""]","[1, 1]",2,0.0,,"[""59-N1\n803.88"", ""51F\n931.31""]",False,"[""59N-180388"", ""51F-931.31""]","[1, 1]","[""59N-180388"", ""51F-931.31""]"
"[""59N-180388"", ""51F-931.31""]","[1, 1]",2,0.0,,"[""59-N1\n803.88"", ""51F\n931.31""]",False,"[""59N-180388"", ""51F-931.31""]","[1, 1]","[""59N-180388"", ""51F-931.31""]"
"[""51F-931.31"", ""59N-180388""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""59-N1\n803.88""]",False,"[""51F-931.31"", ""59N-180388""]","[1, 1]","[""51F-931.31"", ""59N-180388""]"
"[""51F-931.31"", ""59N-180388""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""59-N1\n803.88""]",False,"[""51F-931.31"", ""59N-180388""]","[1, 1]","[""51F-931.31"", ""59N-180388""]"
"[""51F-931.31"", ""59N-190288""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""59 N1\n90288""]",False,"[""51F-931.31"", ""59N-190288""]","[1, 1]","[""51F-931.31"", ""59N-190288""]"
"[""51F-931.31"", ""59N-190788""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""59-N1\n90788""]",False,"[""51F-931.31"", ""59N-190788""]","[1, 1]","[""51F-931.31"", ""59N-190788""]"
"[""51F-931.31"", ""59N-190088""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""59-N1\n90088""]",False,"[""51F-931.31"", ""59N-190088""]","[1, 1]","[""51F-931.31"", ""59N-190088""]"
"[""51F-931.31"", ""59M-190388""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""59-M1\n9038B""]",False,"[""51F-931.31"", ""59M-190388""]","[1, 1]","[""51F-931.31"", ""59M-190388""]"
"[""51F-931.31"", ""59M-180388""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""59-M1\n80388""]",False,"[""51F-931.31"", ""59M-180388""]","[1, 1]","[""51F-931.31"", ""59M-180388""]"
"[""51F-931.31"", ""59M-180388""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""59-M1\n803.88""]",False,"[""51F-931.31"", ""59M-180388""]","[1, 1]","[""51F-931.31"", ""59M-180388""]"
"[""51F-931.31"", ""59M-180388"", ""27BH11""]","[1, 1, 1]",3,0.0,,"[""51F\n931.31"", ""59-M1\n803.8B"", ""27\nBH11""]",False,"[""51F-931.31"", ""59M-180388"", ""27BH11""]","[1, 1, 1]","[""51F-931.31"", ""59M-180388"", ""27BH11""]"
"[""51F-931.31"", ""59M-180388"", ""242411""]","[1, 1, 1]",3,0.0,,"[""51F\n931.31"", ""59-M1\n803.88"", ""24\n2411""]",False,"[""51F-931.31"", ""59M-180388"", ""242411""]","[1, 1, 1]","[""51F-931.31"", ""59M-180388"", ""242411""]"
"[""51F-931.31"", ""59M-180388""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""59-M1\n803.88""]",False,"[""51F-931.31"", ""59M-180388""]","[1, 1]","[""51F-931.31"", ""59M-180388""]"
"[""51F-931.31"", ""59M-180388""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""59-M1\n803.88""]",False,"[""51F-931.31"", ""59M-180388""]","[1, 1]","[""51F-931.31"", ""59M-180388""]"
"[""51F-931.31"", ""59N-180388"", ""VN12125""]","[1, 1, 1]",3,0.0,,"[""51F\n931.31"", ""59-N1\n803.88"", ""VN12125""]",False,"[""51F-931.31"", ""59N-180388"", ""VN12125""]","[1, 1, 1]","[""51F-931.31"", ""59N-180388"", ""VN12125""]"
"[""51F-931.31"", ""59N-180388"", ""VN12111""]","[1, 1, 1]",3,0.0,,"[""51F\n931.31"", ""59-N1\n803.88"", ""VN12111""]",False,"[""51F-931.31"", ""59N-180388"", ""VN12111""]","[1, 1, 1]","[""51F-931.31"", ""59N-180388"", ""VN12111""]"
"[""51F-931.31"", ""59N-180388""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""59-N1\n803.88""]",False,"[""51F-931.31"", ""59N-180388""]","[1, 1]","[""51F-931.31"", ""59N-180388""]"
"[""51F-931.31"", ""59N-180388"", ""TH11212""]","[1, 1, 1]",3,0.0,,"[""51F\n931.31"", ""59-N1\n803.8B"", ""TH11212""]",False,"[""51F-931.31"", ""59N-180388"", ""TH11212""]","[1, 1, 1]","[""51F-931.31"", ""59N-180388"", ""TH11212""]"
"[""51F-931.31"", ""59M-180388"", ""511719""]","[1, 1, 1]",3,0.0,,"[""51F\n931.31"", ""59-M1\n803.8B"", ""511719""]",False,"[""51F-931.31"", ""59M-180388"", ""511719""]","[1, 1, 1]","[""51F-931.31"", ""59M-180388"", ""511719""]"
"[""51F-931.31"", ""59M-190388"", ""5170713""]","[1, 1, 1]",3,0.0,,"[""51F\n931.31"", ""59-M1\n903.88"", ""517\n0713""]",False,"[""51F-931.31"", ""59M-190388"", ""5170713""]","[1, 1, 1]","[""51F-931.31"", ""59M-190388"", ""5170713""]"
"[""51F-931.31"", ""59M-190388"", ""5177213""]","[1, 1, 1]",3,0.0,,"[""51F\n931.31"", ""59-M1\n903.88"", ""517\n7213""]",False,"[""51F-931.31"", ""59M-190388"", ""5177213""]","[1, 1, 1]","[""51F-931.31"", ""59M-190388"", ""5177213""]"
"[""51F-931.31"", ""59M-190388""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""59-M1\n903.88""]",False,"[""51F-931.31"", ""59M-190388""]","[1, 1]","[""51F-931.31"", ""59M-190388""]"
"[""51F-931.31"", ""59N-190388"", ""51FN-2713""]","[1, 1, 1]",3,0.0,,"[""51F\n931.31"", ""59-N1\n903.88"", ""51F\nN2713""]",False,"[""51F-931.31"", ""59N-190388"", ""51FN-2713""]","[1, 1, 1]","[""51F-931.31"", ""59N-190388"", ""51FN-2713""]"
"[""51F-931.31"", ""5TV713"", ""59N-190388""]","[1, 1, 1]",3,0.0,,"[""51F\n931.31"", ""5T\nV713"", ""59-N1\n90388""]",False,"[""51F-931.31"", ""5TV713"", ""59N-190388""]","[1, 1, 1]","[""51F-931.31"", ""5TV713"", ""59N-190388""]"
"[""51F-931.31"", ""59N-190388"", ""FY1711""]","[1, 1, 1]",3,0.0,,"[""51F\n931.31"", ""59-N1\n903.88"", ""FY1711""]",False,"[""51F-931.31"", ""59N-190388"", ""FY1711""]","[1, 1, 1]","[""51F-931.31"", ""59N-190388"", ""FY1711""]"
"[""51F-931.31"", ""59M-190388""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""59-M1\n90388""]",False,"[""51F-931.31"", ""59M-190388""]","[1, 1]","[""51F-931.31"", ""59M-190388""]"
"[""51F-931.31"", ""59M-790388""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""59-M7\n90388""]",False,"[""51F-931.31"", ""59M-790388""]","[1, 1]","[""51F-931.31"", ""59M-790388""]"
"[""51F-931.31"", ""59N-190388""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""59-N1\n903.88""]",False,"[""51F-931.31"", ""59N-190388""]","[1, 1]","[""51F-931.31"", ""59N-190388""]"
"[""51F-931.31"", ""53M-701.88""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""53-M7\n0188""]",False,"[""51F-931.31"", ""53M-701.88""]","[1, 1]","[""51F-931.31"", ""53M-701.88""]"
"[""51F-931.31"", ""55N-780788""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""55 N7\n80788""]",False,"[""51F-931.31"", ""55N-780788""]","[1, 1]","[""51F-931.31"", ""55N-780788""]"
"[""51F-931.31"", ""53NJ-803.88""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""53-NJ\n80388""]",False,"[""51F-931.31"", ""53NJ-803.88""]","[1, 1]","[""51F-931.31"", ""53NJ-803.88""]"
"[""51F-931.31"", ""55N-180388""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""SS N1\n80388""]",False,"[""51F-931.31"", ""55N-180388""]","[1, 1]","[""51F-931.31"", ""55N-180388""]"
"[""51F-931.31"", ""53N-180388""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""53 N1\n80388""]",False,"[""51F-931.31"", ""53N-180388""]","[1, 1]","[""51F-931.31"", ""53N-180388""]"
"[""51F-931.31"", ""53N-180388""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""53 N1\n803 BB""]",False,"[""51F-931.31"", ""53N-180388""]","[1, 1]","[""51F-931.31"", ""53N-180388""]"
"[""51F-931.31"", ""153N-170388""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""153-N1\n70388""]",False,"[""51F-931.31"", ""153N-170388""]","[1, 1]","[""51F-931.31"", ""153N-170388""]"
"[""51F-931.31"", ""LS-8100768""]","[1, 1]",2,0.0,,"[""51F\n931.31"", ""LS-81\n00768""]",False,"[""51F-931.31"", ""LS-8100768""]","[1, 1]","[""51F-931.31"", ""LS-8100768""]"
"[""51F-3131"", ""59N-107.68""]","[1, 1]",2,0.0,,"[""51F\n31.31"", ""59-N1\n0768""]",False,"[""51F-3131"", ""59N-107.68""]","[1, 1]","[""51F-3131"", ""59N-107.68""]"
"[""31.31"", ""55-810799""]","[1, 1]",2,0.0,,"[""31.31"", ""55-81\n0799""]",False,"[""31.31"", ""55-810799""]","[1, 1]","[""31.31"", ""55-810799""]"
"[""1F1.31"", ""53-810768""]","[1, 1]",2,0.0,,"[""1F\n1.31"", ""53-81\n0768""]",False,"[""1F1.31"", ""53-810768""]","[1, 1]","[""1F1.31"", ""53-810768""]"
"[""59-1100768""]",[1],1,0.8807970285415649,,"[""59-11\n00768""]",False,"[""59-1100768""]",[1],"[""59-1100768""]"
"[""59N-1078""]",[1],1,0.8461968302726746,,"[""59 N1\n078""]",False,"[""59N-1078""]",[1],"[""59N-1078""]"
"[""55N-107.6H""]",[1],1,0.8542778491973877,,"[""55-N1\n076H""]",False,"[""55N-107.6H""]",[1],"[""55N-107.6H""]"
"[""55N-180768""]",[1],1,0.8537908792495728,,"[""55-N1\n807.68""]",False,"[""55N-180768""]",[1],"[""55N-180768""]"
"[""55N-100798""]",[1],1,0.8358858227729797,,"[""55-N1\n00798""]",False,"[""55N-100798""]",[1],"[""55N-100798""]"
"[""55N-102448""]",[1],1,0.8694931268692017,,"[""55-N1\n02448""]",False,"[""55N-102448""]",[1],"[""55N-102448""]"
"[""55N-1N0380""]",[1],1,0.8424747586250305,,"[""55-N1\nNO380""]",False,"[""55N-1N0380""]",[1],"[""55N-1N0380""]"
"[""55NY-N0X.NR""]",[1],1,0.8321002125740051,,"[""55-NY\nNOXNR""]",False,"[""55NY-N0X.NR""]",[1],"[""55NY-N0X.NR""]"
"[""55W-110740""]",[1],1,0.824037492275238,,"[""55-W1\n107.40""]",False,"[""55W-110740""]",[1],"[""55W-110740""]"
"[""55-NY""]",[1],1,0.8469578623771667,,"[""55-NY""]",False,"[""55-NY""]",[1],"[""55-NY""]"
"[""59N-700780""]",[1],1,0.8354835510253906,,"[""59-N7\n007.80""]",False,"[""59N-700780""]",[1],"[""59N-700780""]"
"[""53-8700234""]",[1],1,0.8089743256568909,,"[""53-87\n00234""]",False,"[""53-8700234""]",[1],"[""53-8700234""]"
"[""55-9700280""]",[1],1,0.8520758748054504,,"[""55-97\n00280""]",False,"[""55-9700280""]",[1],"[""55-9700280""]"
"[""55NY-003.N0""]",[1],1,0.7892336845397949,,"[""55-NY\n003.ND""]",False,"[""55NY-003.N0""]",[1],"[""55NY-003.N0""]"
"[""55-NY1""]",[1],1,0.7995988726615906,,"[""55-NY1""]",False,"[""55-NY1""]",[1],"[""55-NY1""]"
"[""55-717""]",[1],1,0.7879312038421631,,"[""55-717""]",False,"[""55-717""]",[1],"[""55-717""]"
[],[],0,0.0,,[],False,[],[],[]
"[""559N-700000000""]",[1],1,0.6270381808280945,,"[""559 N7\n00000000""]",False,"[""559N-700000000""]",[1],"[""559N-700000000""]"
"[""51N-101.50""]",[1],1,0.6974028944969177,,"[""51-N1\n0150""]",False,"[""51N-101.50""]",[1],"[""51N-101.50""]"
"[""559-N1""]",[1],1,0.8062431216239929,,"[""559-N1""]",False,"[""559-N1""]",[1],"[""559-N1""]"
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
"[""VN12121""]",[1],1,0.5208314657211304,,"[""VN12121""]",False,"[""VN12121""]",[1],"[""VN12121""]"
[],[],0,0.0,,[],False,[],[],[]
"[""VN12121""]",[1],1,0.4171527326107025,,"[""VN12121""]",False,"[""VN12121""]",[1],"[""VN12121""]"
"[""4""]",[1],1,0.7634837031364441,,"[""4""]",False,"[""4""]",[1],"[""4""]"
"[""VN1234567890""]",[1],1,0.8296300768852234,,"[""VN 1234567890""]",False,"[""VN1234567890""]",[1],"[""VN1234567890""]"
"[""VN12121"", ""LH125""]","[1, 1]",2,0.0,,"[""VN12121"", ""LH125""]",False,"[""VN12121"", ""LH125""]","[1, 1]","[""VN12121"", ""LH125""]"
"[""VN1234567890"", ""VN12125""]","[1, 1]",2,0.0,,"[""VN 1234567890"", ""VN12125""]",False,"[""VN1234567890"", ""VN12125""]","[1, 1]","[""VN1234567890"", ""VN12125""]"
"[""VN12121""]",[1],1,0.8784186244010925,,"[""VN12121""]",False,"[""VN12121""]",[1],"[""VN12121""]"
"[""VN124"", ""511799""]","[1, 1]",2,0.0,,"[""VN 124"", ""511799""]",False,"[""VN124"", ""511799""]","[1, 1]","[""VN124"", ""511799""]"
"[""VN121101"", ""VN11F290""]","[1, 1]",2,0.0,,"[""VN121101"", ""VN11F290""]",False,"[""VN121101"", ""VN11F290""]","[1, 1]","[""VN121101"", ""VN11F290""]"
"[""87F-5900""]",[1],1,0.5856344699859619,,"[""87F\n5900""]",False,"[""87F-5900""]",[1],"[""87F-5900""]"
"[""LFLF"", ""VN12125""]","[1, 1]",2,0.0,,"[""LF\nLF"", ""VN12125""]",False,"[""LFLF"", ""VN12125""]","[1, 1]","[""LFLF"", ""VN12125""]"
"[""VN121101"", ""HN12125""]","[1, 1]",2,0.0,,"[""VN121101"", ""HN12125""]",False,"[""VN121101"", ""HN12125""]","[1, 1]","[""VN121101"", ""HN12125""]"
"[""VN12121""]",[1],1,0.826151430606842,,"[""VN 12121""]",False,"[""VN12121""]",[1],"[""VN12121""]"
"[""NVC5110""]",[1],1,0.8357518315315247,,"[""NVC\n5110""]",False,"[""NVC5110""]",[1],"[""NVC5110""]"
"[""HFH121""]",[1],1,0.8614217042922974,,"[""HFH121""]",False,"[""HFH121""]",[1],"[""HFH121""]"
"[""NVC5100""]",[1],1,0.8200374841690063,,"[""NVC5100""]",False,"[""NVC5100""]",[1],"[""NVC5100""]"
"[""VN12110""]",[1],1,0.7379142642021179,,"[""VN 12110""]",False,"[""VN12110""]",[1],"[""VN12110""]"
[],[],0,0.0,,[],False,[],[],[]
"[""SFP100""]",[1],1,0.6232622265815735,,"[""SFP\n100""]",False,"[""SFP100""]",[1],"[""SFP100""]"
"[""VN121110""]",[1],1,0.643889307975769,,"[""VN121110""]",False,"[""VN121110""]",[1],"[""VN121110""]"
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
"[""HN12125""]",[1],1,0.6874201893806458,,"[""HN12125""]",False,"[""HN12125""]",[1],"[""HN12125""]"
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
"[""HN12125""]",[1],1,0.49749755859375,,"[""HN12125""]",False,"[""HN12125""]",[1],"[""HN12125""]"
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
"[""HU12"", ""HV""]","[1, 1]",2,0.0,,"[""HU12"", ""HV""]",False,"[""HU12"", ""HV""]","[1, 1]","[""HU12"", ""HV""]"
[],[],0,0.0,,[],False,[],[],[]
"[""LF"", ""H5""]","[1, 1]",2,0.0,,"[""LF"", ""H5""]",False,"[""LF"", ""H5""]","[1, 1]","[""LF"", ""H5""]"
"[""VN12121"", ""JLH""]","[1, 1]",2,0.0,,"[""VN12121"", ""JLH""]",False,"[""VN12121"", ""JLH""]","[1, 1]","[""VN12121"", ""JLH""]"
[],[],0,0.0,,[],False,[],[],[]
"[""V""]",[1],1,0.5059658885002136,,"[""V""]",False,"[""V""]",[1],"[""V""]"
"[""VN12121"", ""215""]","[1, 1]",2,0.0,,"[""VN12121"", ""215""]",False,"[""VN12121"", ""215""]","[1, 1]","[""VN12121"", ""215""]"
"[""VN12121"", ""215""]","[1, 1]",2,0.0,,"[""VN12121"", ""215""]",False,"[""VN12121"", ""215""]","[1, 1]","[""VN12121"", ""215""]"
"[""911"", ""VN12121""]","[1, 1]",2,0.0,,"[""911"", ""VN12121""]",False,"[""911"", ""VN12121""]","[1, 1]","[""911"", ""VN12121""]"
"[""212"", ""HX1212""]","[1, 1]",2,0.0,,"[""212"", ""HX1212""]",False,"[""212"", ""HX1212""]","[1, 1]","[""212"", ""HX1212""]"
"[""H""]",[1],1,0.7848142385482788,,"[""H""]",False,"[""H""]",[1],"[""H""]"
"[""815""]",[1],1,0.6521306037902832,,"[""815""]",False,"[""815""]",[1],"[""815""]"
"[""HF"", ""HN12125""]","[1, 1]",2,0.0,,"[""HF"", ""HN12125""]",False,"[""HF"", ""HN12125""]","[1, 1]","[""HF"", ""HN12125""]"
"[""HZ"", ""H""]","[1, 1]",2,0.0,,"[""HZ"", ""H""]",False,"[""HZ"", ""H""]","[1, 1]","[""HZ"", ""H""]"
"[""552""]",[1],1,0.4675748646259308,,"[""552""]",False,"[""552""]",[1],"[""552""]"
"[""VN14121"", ""R""]","[1, 1]",2,0.0,,"[""VN14121"", ""R""]",False,"[""VN14121"", ""R""]","[1, 1]","[""VN14121"", ""R""]"
"[""VN12121"", ""T""]","[1, 1]",2,0.0,,"[""VN12121"", ""T""]",False,"[""VN12121"", ""T""]","[1, 1]","[""VN12121"", ""T""]"
"[""VN12121"", ""H""]","[1, 1]",2,0.0,,"[""VN12121"", ""H""]",False,"[""VN12121"", ""H""]","[1, 1]","[""VN12121"", ""H""]"
"[""VN1212"", ""T""]","[1, 1]",2,0.0,,"[""VN1212"", ""T""]",False,"[""VN1212"", ""T""]","[1, 1]","[""VN1212"", ""T""]"
"[""VN1212"", ""G""]","[1, 1]",2,0.0,,"[""VN1212"", ""G""]",False,"[""VN1212"", ""G""]","[1, 1]","[""VN1212"", ""G""]"
"[""VN121"", ""LH125""]","[1, 1]",2,0.0,,"[""VN121"", ""LH125""]",False,"[""VN121"", ""LH125""]","[1, 1]","[""VN121"", ""LH125""]"
"[""NZF3"", ""L4""]","[1, 1]",2,0.0,,"[""NZF3"", ""L4""]",False,"[""NZF3"", ""L4""]","[1, 1]","[""NZF3"", ""L4""]"
"[""L"", ""VZZZA""]","[1, 1]",2,0.0,,"[""L"", ""VZZZA""]",False,"[""L"", ""VZZZA""]","[1, 1]","[""L"", ""VZZZA""]"
"[""N72JA"", ""H""]","[1, 1]",2,0.0,,"[""N72JA"", ""H""]",False,"[""N72JA"", ""H""]","[1, 1]","[""N72JA"", ""H""]"
"[""N2215"", ""H4""]","[1, 1]",2,0.0,,"[""N2215"", ""H4""]",False,"[""N2215"", ""H4""]","[1, 1]","[""N2215"", ""H4""]"
"[""HN12125""]",[1],1,0.754553496837616,,"[""HN12125""]",False,"[""HN12125""]",[1],"[""HN12125""]"
"[""VN12121""]",[1],1,0.5928433537483215,,"[""VN12121""]",False,"[""VN12121""]",[1],"[""VN12121""]"
"[""HN1251""]",[1],1,0.6561076641082764,,"[""HN1251""]",False,"[""HN1251""]",[1],"[""HN1251""]"
"[""HN1212"", ""VN""]","[1, 1]",2,0.0,,"[""HN1212"", ""VN""]",False,"[""HN1212"", ""VN""]","[1, 1]","[""HN1212"", ""VN""]"
"[""VN12121"", ""H4""]","[1, 1]",2,0.0,,"[""VN12121"", ""H4""]",False,"[""VN12121"", ""H4""]","[1, 1]","[""VN12121"", ""H4""]"
"[""514275"", ""HN12125""]","[1, 1]",2,0.0,,"[""514275"", ""HN12125""]",False,"[""514275"", ""HN12125""]","[1, 1]","[""514275"", ""HN12125""]"
"[""HN12125"", ""51A-042.75""]","[1, 1]",2,0.0,,"[""HN12125"", ""51A\n04275""]",False,"[""HN12125"", ""51A-042.75""]","[1, 1]","[""HN12125"", ""51A-042.75""]"
"[""51A-072.75"", ""HN1212""]","[1, 1]",2,0.0,,"[""51A\n07275"", ""HN1212""]",False,"[""51A-072.75"", ""HN1212""]","[1, 1]","[""51A-072.75"", ""HN1212""]"
"[""51K-672.75"", ""HN12125""]","[1, 1]",2,0.0,,"[""51K\n67275"", ""HN12125""]",False,"[""51K-672.75"", ""HN12125""]","[1, 1]","[""51K-672.75"", ""HN12125""]"
